delivery_id,supplier_id,product_id,qty_ordered,qty_delivered,delivery_date,delay_days
D4367,SUP483,P496,357,232,2024-04-29,2
D4368,SUP144,P94,294,311,2024-01-24,8
D4369,SUP176,P731,131,279,2024-07-08,2
D4370,SUP393,P939,145,258,2024-02-16,3
D4371,SUP182,P985,445,191,2024-01-25,5
D4372,SUP159,P221,299,28,2024-04-14,4
D4373,SUP403,P119,197,399,2024-03-05,4
D4374,SUP491,P152,456,87,2024-01-29,4
D4375,SUP162,P17,334,387,2024-06-17,-2
D4376,SUP62,P252,65,454,2024-01-22,-1
D4377,SUP208,P812,149,53,2024-03-16,2
D4378,SUP88,P706,465,240,2024-05-08,2
D4379,SUP144,P829,105,147,2024-01-16,7
D4380,SUP335,P424,306,78,2024-08-18,1
D4381,SUP31,P208,474,200,2024-05-10,5
D4382,SUP180,P259,406,312,2024-12-22,5
D4383,SUP312,P279,396,102,2024-08-15,9
D4384,SUP199,P647,387,226,2024-04-03,5
D4385,SUP300,P344,334,322,2024-09-09,6
D4386,SUP399,P952,377,126,2024-09-08,8
D4387,SUP450,P456,137,311,2024-01-03,4
D4388,SUP127,P702,187,88,2024-08-14,9
D4389,SUP231,P469,280,63,2024-10-13,9
D4390,SUP116,P465,301,194,2024-02-04,4
D4391,SUP470,P249,269,270,2024-04-27,5
D4392,SUP280,P411,357,202,2024-07-22,1
D4393,SUP473,P382,116,87,2024-01-23,9
D4394,SUP317,P299,290,197,2024-03-21,5
D4395,SUP254,P332,72,404,2024-08-19,-1
D4396,SUP396,P217,204,333,2024-03-05,1
D4397,SUP116,P310,91,410,2024-07-27,8
D4398,SUP115,P761,73,76,2024-08-22,7
D4399,SUP142,P295,368,86,2024-04-18,8
D4400,SUP290,P756,412,65,2024-11-10,8
D4401,SUP238,P351,57,236,2024-09-11,-2
D4402,SUP276,P170,441,222,2024-03-03,2
D4403,SUP319,P30,480,332,2024-05-25,8
D4404,SUP78,P170,322,271,2024-01-10,4
D4405,SUP338,P996,82,125,2024-02-16,9
D4406,SUP35,P561,433,384,2024-05-02,1
D4407,SUP63,P617,59,321,2024-02-02,-1
D4408,SUP337,P854,417,351,2024-01-06,1
D4409,SUP176,P655,278,65,2024-01-21,9
D4410,SUP173,P855,188,259,2024-10-29,3
D4411,SUP215,P354,100,449,2024-09-09,6
D4412,SUP214,P555,163,243,2024-01-21,8
D4413,SUP433,P419,377,3,2024-04-20,2
D4414,SUP31,P84,206,332,2024-06-21,7
D4415,SUP29,P499,133,428,2024-04-06,6
D4416,SUP281,P554,339,256,2024-03-16,0
D4417,SUP224,P861,409,184,2024-02-02,0
D4418,SUP223,P604,167,66,2024-03-11,1
D4419,SUP262,P969,444,371,2024-02-27,4
D4420,SUP37,P416,185,398,2024-03-12,9
D4421,SUP145,P584,306,66,2024-10-29,4
D4422,SUP495,P48,332,96,2024-10-19,-1
D4423,SUP287,P461,256,13,2024-06-30,9
D4424,SUP58,P866,420,9,2024-10-17,1
D4425,SUP405,P239,226,342,2024-03-03,5
D4426,SUP130,P665,325,426,2024-01-07,1
D4427,SUP263,P203,271,135,2024-09-16,5
D4428,SUP347,P256,422,0,2024-10-16,3
D4429,SUP150,P536,96,44,2024-10-21,9
D4430,SUP4,P452,327,347,2024-08-01,9
D4431,SUP475,P803,71,458,2024-10-15,9
D4432,SUP499,P420,244,328,2024-09-05,2
D4433,SUP301,P194,175,426,2024-07-21,6
D4434,SUP480,P222,384,10,2024-01-09,-1
D4435,SUP85,P680,291,424,2024-04-15,5
D4436,SUP99,P198,126,64,2024-05-22,6
D4437,SUP201,P746,128,423,2024-04-01,5
D4438,SUP92,P625,361,179,2024-10-12,2
D4439,SUP138,P775,71,66,2024-10-26,5
D4440,SUP370,P52,253,214,2024-10-05,-1
D4441,SUP215,P845,161,369,2024-11-19,9
D4442,SUP152,P811,477,466,2024-07-29,6
D4443,SUP313,P724,130,300,2024-02-26,-1
D4444,SUP496,P901,433,136,2024-08-15,-2
D4445,SUP132,P763,494,228,2024-07-17,2
D4446,SUP337,P408,427,453,2024-09-08,4
D4447,SUP176,P42,478,207,2024-09-30,7
D4448,SUP216,P546,218,44,2024-04-16,1
D4449,SUP58,P471,99,82,2024-06-21,0
D4450,SUP385,P329,379,18,2024-02-18,9
D4451,SUP357,P511,286,490,2024-01-15,8
D4452,SUP194,P794,220,231,2024-06-23,1
D4453,SUP296,P730,422,130,2024-08-28,-1
D4454,SUP48,P338,451,427,2024-05-01,-2
D4455,SUP181,P932,218,140,2024-05-12,3
D4456,SUP262,P273,156,25,2024-04-14,9
D4457,SUP398,P255,291,403,2024-04-09,0
D4458,SUP247,P709,140,191,2024-05-14,7
D4459,SUP62,P518,57,150,2024-11-25,3
D4460,SUP36,P34,426,380,2024-07-11,-2
D4461,SUP277,P309,67,104,2024-12-19,8
D4462,SUP153,P607,415,238,2024-03-27,8
D4463,SUP54,P165,399,255,2024-04-03,3
D4464,SUP456,P660,236,210,2024-12-04,-1
D4465,SUP116,P504,202,414,2024-02-26,4
D4466,SUP27,P954,100,197,2024-03-20,2
D4467,SUP78,P503,178,226,2024-05-31,3
D4468,SUP132,P204,407,306,2024-10-18,7
D4469,SUP110,P187,259,124,2024-01-16,0
D4470,SUP264,P651,226,5,2024-12-04,4
D4471,SUP475,P606,190,16,2024-11-09,7
D4472,SUP467,P114,394,64,2024-01-03,2
D4473,SUP478,P552,369,475,2024-10-13,4
D4474,SUP476,P718,57,171,2024-09-15,1
D4475,SUP219,P824,493,316,2024-05-19,-1
D4476,SUP445,P110,196,94,2024-06-14,1
D4477,SUP126,P789,111,235,2024-06-22,7
D4478,SUP293,P215,473,15,2024-12-15,-1
D4479,SUP428,P612,423,195,2024-11-21,1
D4480,SUP131,P709,358,450,2024-11-28,-2
D4481,SUP177,P494,162,134,2024-11-04,4
D4482,SUP284,P814,410,443,2024-10-16,9
D4483,SUP467,P323,419,22,2024-05-12,1
D4484,SUP102,P416,410,67,2024-12-07,3
D4485,SUP475,P860,422,147,2024-10-15,6
D4486,SUP118,P4,52,460,2024-01-27,2
D4487,SUP215,P884,427,327,2024-01-18,-1
D4488,SUP339,P487,78,163,2024-06-23,-1
D4489,SUP313,P410,129,353,2024-06-18,6
D4490,SUP141,P634,440,121,2024-12-10,2
D4491,SUP250,P799,111,67,2024-10-12,5
D4492,SUP478,P330,486,281,2024-02-06,2
D4493,SUP169,P716,134,34,2024-10-24,-1
D4494,SUP114,P189,287,52,2024-09-28,1
D4495,SUP110,P145,220,403,2024-01-27,1
D4496,SUP328,P53,319,265,2024-07-16,4
D4497,SUP157,P942,472,69,2024-12-16,2
D4498,SUP427,P520,329,477,2024-04-15,6
D4499,SUP306,P971,271,242,2024-03-18,-2
D4500,SUP50,P840,297,258,2024-06-03,4
D4501,SUP303,P158,338,339,2024-01-17,5
D4502,SUP326,P502,421,301,2024-08-22,5
D4503,SUP56,P595,391,450,2024-05-02,7
D4504,SUP145,P402,111,335,2024-09-18,4
D4505,SUP29,P825,111,498,2024-03-23,8
D4506,SUP56,P520,419,3,2024-05-17,5
D4507,SUP232,P464,417,489,2024-04-29,-2
D4508,SUP52,P26,488,295,2024-06-21,4
D4509,SUP432,P149,63,38,2024-09-12,3
D4510,SUP374,P48,145,144,2024-10-13,8
D4511,SUP2,P874,111,111,2024-09-09,9
D4512,SUP289,P563,75,28,2024-08-06,-1
D4513,SUP187,P446,302,259,2024-01-03,1
D4514,SUP237,P839,54,373,2024-06-23,5
D4515,SUP167,P43,480,374,2024-04-01,-2
D4516,SUP55,P642,253,457,2024-05-18,9
D4517,SUP499,P405,78,234,2024-07-21,2
D4518,SUP35,P574,454,200,2024-08-30,1
D4519,SUP287,P4,202,202,2024-01-31,8
D4520,SUP460,P821,486,320,2024-10-29,0
D4521,SUP159,P922,129,478,2024-03-18,9
D4522,SUP26,P725,389,144,2024-06-19,-2
D4523,SUP236,P779,124,497,2024-09-23,8
D4524,SUP224,P49,105,191,2024-12-29,3
D4525,SUP305,P251,421,99,2024-02-25,-1
D4526,SUP316,P76,494,302,2024-09-18,2
D4527,SUP241,P42,81,17,2024-05-08,6
D4528,SUP306,P332,289,326,2024-11-27,7
D4529,SUP122,P924,185,153,2024-01-02,-2
D4530,SUP188,P168,249,279,2024-06-12,4
D4531,SUP387,P943,435,288,2024-12-01,0
D4532,SUP148,P306,460,89,2024-12-27,-2
D4533,SUP440,P685,341,284,2024-07-11,4
D4534,SUP373,P398,404,343,2024-05-04,7
D4535,SUP175,P489,456,173,2024-10-15,4
D4536,SUP2,P380,346,459,2024-03-06,3
D4537,SUP231,P84,417,347,2024-05-06,6
D4538,SUP63,P797,446,409,2024-04-15,8
D4539,SUP365,P296,158,424,2024-11-24,9
D4540,SUP205,P74,439,24,2024-09-20,-1
D4541,SUP477,P115,236,398,2024-08-07,3
D4542,SUP447,P821,197,490,2024-05-18,9
D4543,SUP307,P27,395,222,2024-09-13,8
D4544,SUP70,P737,405,161,2024-07-16,-1
D4545,SUP42,P438,324,434,2024-06-18,9
D4546,SUP264,P808,391,104,2024-12-12,-1
D4547,SUP282,P484,189,327,2024-02-03,4
D4548,SUP438,P209,52,282,2024-04-16,9
D4549,SUP74,P960,166,131,2024-02-01,1
D4550,SUP422,P427,438,75,2024-11-12,5
D4551,SUP184,P107,118,478,2024-08-08,8
D4552,SUP364,P443,476,212,2024-09-18,2
D4553,SUP65,P508,102,19,2024-12-25,4
D4554,SUP322,P538,216,303,2024-04-06,-1
D4555,SUP171,P58,56,180,2024-08-25,7
D4556,SUP448,P879,171,318,2024-10-17,-1
D4557,SUP35,P622,340,400,2024-09-23,0
D4558,SUP247,P392,407,492,2024-12-30,2
D4559,SUP193,P326,255,222,2024-02-14,5
D4560,SUP196,P700,486,206,2024-01-26,6
D4561,SUP387,P250,322,415,2024-08-27,9
D4562,SUP88,P616,325,111,2024-10-22,5
D4563,SUP311,P640,83,369,2024-06-10,-1
D4564,SUP256,P50,175,449,2024-03-19,2
D4565,SUP337,P992,335,347,2024-09-10,0
D4566,SUP411,P326,163,340,2024-04-01,1
D4567,SUP153,P988,345,433,2024-04-04,0
D4568,SUP315,P210,446,396,2024-03-06,0
D4569,SUP468,P806,484,96,2024-05-29,-1
D4570,SUP39,P262,439,410,2024-11-10,0
D4571,SUP364,P458,361,409,2024-08-14,9
D4572,SUP438,P397,424,308,2024-12-03,7
D4573,SUP307,P743,420,161,2024-08-23,8
D4574,SUP30,P718,140,209,2024-06-08,5
D4575,SUP454,P993,174,496,2024-10-17,5
D4576,SUP199,P928,67,73,2024-04-20,7
D4577,SUP283,P593,137,338,2024-03-10,2
D4578,SUP133,P849,273,241,2024-12-15,9
D4579,SUP154,P37,408,119,2024-08-29,6
D4580,SUP420,P769,331,56,2024-12-22,-2
D4581,SUP395,P499,211,11,2024-01-08,-2
D4582,SUP246,P641,454,119,2024-11-04,4
D4583,SUP362,P55,77,373,2024-12-06,0
D4584,SUP184,P664,310,343,2024-10-13,4
D4585,SUP407,P852,411,448,2024-01-22,2
D4586,SUP387,P745,387,8,2024-05-21,-2
D4587,SUP498,P488,313,476,2024-07-19,8
D4588,SUP207,P743,284,172,2024-02-02,2
D4589,SUP442,P267,417,119,2024-01-18,8
D4590,SUP44,P729,211,219,2024-05-23,-2
D4591,SUP245,P794,104,226,2024-01-30,9
D4592,SUP89,P227,327,465,2024-04-17,-2
D4593,SUP336,P924,136,488,2024-01-14,3
D4594,SUP96,P466,378,299,2024-04-13,-2
D4595,SUP26,P778,102,47,2024-04-10,7
D4596,SUP69,P53,360,239,2024-08-09,3
D4597,SUP10,P688,460,18,2024-07-31,0
D4598,SUP75,P26,172,341,2024-09-11,4
D4599,SUP353,P383,383,209,2024-05-13,-1
D4600,SUP476,P569,421,356,2024-01-13,4
D4601,SUP57,P594,389,181,2024-06-28,2
D4602,SUP336,P738,459,75,2024-08-07,-2
D4603,SUP428,P597,90,328,2024-03-21,4
D4604,SUP2,P192,265,419,2024-07-23,7
D4605,SUP157,P297,122,398,2024-08-12,4
D4606,SUP108,P809,284,377,2024-11-22,7
D4607,SUP386,P122,120,8,2024-04-10,1
D4608,SUP86,P932,278,374,2024-11-20,9
D4609,SUP75,P92,245,392,2024-09-08,6
D4610,SUP419,P377,496,45,2024-04-07,4
D4611,SUP352,P684,380,242,2024-08-30,5
D4612,SUP485,P337,245,239,2024-05-06,3
D4613,SUP367,P73,269,232,2024-07-31,2
D4614,SUP448,P555,232,30,2024-12-03,9
D4615,SUP133,P663,226,374,2024-07-24,7
D4616,SUP475,P473,386,182,2024-03-31,-1
D4617,SUP307,P427,409,381,2024-08-17,-2
D4618,SUP204,P90,183,453,2024-10-08,4
D4619,SUP392,P278,284,109,2024-09-04,0
D4620,SUP125,P497,486,185,2024-10-10,0
D4621,SUP131,P274,189,241,2024-11-16,3
D4622,SUP224,P447,306,358,2024-09-25,6
D4623,SUP278,P497,334,398,2024-12-20,9
D4624,SUP319,P577,139,39,2024-04-29,1
D4625,SUP284,P231,377,137,2024-12-07,3
D4626,SUP218,P526,100,256,2024-06-21,6
D4627,SUP45,P605,235,455,2024-01-03,2
D4628,SUP405,P819,335,279,2024-08-26,3
D4629,SUP203,P975,369,468,2024-11-01,3
D4630,SUP27,P240,171,63,2024-12-06,4
D4631,SUP107,P815,228,303,2024-05-08,2
D4632,SUP263,P783,181,483,2024-12-20,1
D4633,SUP230,P622,137,93,2024-02-21,5
D4634,SUP363,P657,267,305,2024-06-14,8
D4635,SUP329,P849,249,258,2024-09-04,5
D4636,SUP303,P999,144,242,2024-01-10,8
D4637,SUP304,P475,131,453,2024-03-28,1
D4638,SUP123,P828,494,357,2024-09-02,7
D4639,SUP354,P607,211,447,2024-08-26,7
D4640,SUP379,P613,364,24,2024-11-03,2
D4641,SUP299,P749,338,55,2024-09-20,1
D4642,SUP26,P656,345,40,2024-02-27,8
D4643,SUP326,P833,122,186,2024-06-25,-2
D4644,SUP332,P632,389,416,2024-10-16,-1
D4645,SUP378,P911,345,202,2024-09-06,6
D4646,SUP253,P454,480,395,2024-10-07,8
D4647,SUP250,P416,223,252,2024-09-01,9
D4648,SUP421,P805,51,105,2024-08-17,7
D4649,SUP121,P80,156,235,2024-07-24,-2
D4650,SUP50,P902,216,384,2024-12-21,3
D4651,SUP300,P768,70,126,2024-04-24,-1
D4652,SUP232,P632,399,451,2024-05-05,0
D4653,SUP127,P108,91,324,2024-07-13,7
D4654,SUP375,P505,351,246,2024-09-15,4
D4655,SUP1,P11,164,354,2024-11-15,7
D4656,SUP291,P715,420,314,2024-06-24,9
D4657,SUP324,P537,66,330,2024-09-10,9
D4658,SUP296,P459,338,157,2024-06-29,5
D4659,SUP434,P339,380,288,2024-06-23,5
D4660,SUP200,P705,91,295,2024-03-01,5
D4661,SUP66,P74,278,84,2024-04-25,1
D4662,SUP12,P390,313,244,2024-01-27,4
D4663,SUP115,P287,181,21,2024-11-24,5
D4664,SUP200,P16,155,152,2024-01-20,0
D4665,SUP251,P102,188,97,2024-12-21,2
D4666,SUP169,P325,198,490,2024-01-28,-2
D4667,SUP444,P557,437,259,2024-06-28,9
D4668,SUP415,P11,288,267,2024-05-09,2
D4669,SUP85,P5,284,131,2024-06-14,4
D4670,SUP223,P140,318,150,2024-05-08,7
D4671,SUP288,P206,336,485,2024-07-04,4
D4672,SUP148,P394,486,197,2024-07-10,3
D4673,SUP239,P3,437,313,2024-03-09,7
D4674,SUP83,P340,304,493,2024-04-27,-1
D4675,SUP175,P142,321,480,2024-01-08,5
D4676,SUP222,P858,420,360,2024-03-16,2
D4677,SUP115,P819,153,118,2024-05-21,9
D4678,SUP73,P793,98,34,2024-08-07,8
D4679,SUP340,P766,347,313,2024-10-15,0
D4680,SUP146,P275,391,499,2024-02-12,6
D4681,SUP112,P367,361,480,2024-02-11,5
D4682,SUP461,P336,385,241,2024-10-28,8
D4683,SUP188,P700,419,261,2024-06-23,9
D4684,SUP286,P437,394,390,2024-04-20,8
D4685,SUP495,P694,88,404,2024-12-09,4
D4686,SUP285,P760,283,398,2024-09-14,2
D4687,SUP180,P106,222,449,2024-04-11,4
D4688,SUP307,P582,353,86,2024-08-20,5
D4689,SUP158,P582,368,246,2024-11-21,7
D4690,SUP239,P758,72,194,2024-02-02,5
D4691,SUP325,P929,415,395,2024-11-10,5
D4692,SUP68,P202,350,48,2024-06-20,6
D4693,SUP178,P795,435,206,2024-03-28,8
D4694,SUP494,P854,52,445,2024-08-12,3
D4695,SUP59,P145,296,288,2024-04-22,4
D4696,SUP31,P477,326,237,2024-03-29,8
D4697,SUP170,P322,313,60,2024-06-13,7
D4698,SUP161,P152,53,268,2024-10-11,6
D4699,SUP241,P920,268,140,2024-06-28,7
D4700,SUP321,P290,85,186,2024-11-12,0
D4701,SUP19,P156,361,27,2024-11-28,3
D4702,SUP399,P399,289,76,2024-06-29,8
D4703,SUP322,P371,161,407,2024-04-22,7
D4704,SUP324,P310,378,358,2024-03-17,1
D4705,SUP259,P84,377,157,2024-05-27,-1
D4706,SUP343,P345,127,227,2024-11-18,2
D4707,SUP360,P839,358,259,2024-12-23,1
D4708,SUP444,P90,162,12,2024-04-12,1
D4709,SUP171,P829,279,203,2024-09-24,5
D4710,SUP53,P903,244,384,2024-02-02,0
D4711,SUP326,P688,485,427,2024-12-02,4
D4712,SUP350,P893,286,379,2024-12-28,7
D4713,SUP407,P758,443,48,2024-01-12,7
D4714,SUP233,P510,274,464,2024-02-14,2
D4715,SUP433,P292,486,23,2024-10-08,8
D4716,SUP271,P680,425,33,2024-07-23,1
D4717,SUP109,P252,195,166,2024-04-10,8
D4718,SUP431,P246,471,425,2024-11-08,0
D4719,SUP114,P170,332,134,2024-05-05,8
D4720,SUP209,P821,463,150,2024-05-11,7
D4721,SUP9,P365,123,276,2024-07-03,0
D4722,SUP194,P278,345,42,2024-09-22,4
D4723,SUP306,P716,153,187,2024-10-31,2
D4724,SUP437,P989,191,151,2024-02-14,2
D4725,SUP105,P214,224,99,2024-02-16,9
D4726,SUP349,P178,240,450,2024-08-30,9
D4727,SUP371,P291,440,92,2024-07-20,4
D4728,SUP426,P666,188,155,2024-12-24,5
D4729,SUP430,P137,208,321,2024-01-12,9
D4730,SUP479,P840,234,131,2024-07-10,3
D4731,SUP352,P232,177,208,2024-03-25,7
D4732,SUP248,P833,203,339,2024-01-15,5
D4733,SUP58,P476,365,419,2024-12-24,0
D4734,SUP257,P889,455,126,2024-03-06,4
D4735,SUP94,P340,375,312,2024-06-26,-1
D4736,SUP348,P558,389,345,2024-03-19,9
D4737,SUP253,P795,237,312,2024-08-02,7
D4738,SUP218,P591,348,469,2024-04-29,4
D4739,SUP82,P386,431,274,2024-12-03,5
D4740,SUP248,P695,462,30,2024-08-08,0
D4741,SUP257,P694,464,425,2024-10-25,2
D4742,SUP425,P654,443,187,2024-12-14,1
D4743,SUP372,P45,99,216,2024-06-19,-1
D4744,SUP304,P41,383,157,2024-11-09,-1
D4745,SUP467,P715,303,175,2024-09-21,2
D4746,SUP355,P2,58,382,2024-10-03,7
D4747,SUP289,P902,393,72,2024-12-25,2
D4748,SUP72,P731,278,489,2024-08-31,-1
D4749,SUP500,P8,141,413,2024-11-16,5
D4750,SUP497,P774,260,40,2024-03-13,-2
D4751,SUP347,P744,78,159,2024-07-24,0
D4752,SUP357,P494,453,238,2024-02-05,-1
D4753,SUP170,P210,100,442,2024-12-16,7
D4754,SUP392,P313,320,364,2024-10-12,3
D4755,SUP248,P796,358,47,2024-07-28,4
D4756,SUP186,P214,217,334,2024-09-29,3
D4757,SUP108,P711,497,483,2024-12-26,1
D4758,SUP112,P498,228,482,2024-11-03,-1
D4759,SUP224,P208,364,448,2024-04-23,7
D4760,SUP211,P682,145,404,2024-12-13,1
D4761,SUP158,P808,426,419,2024-03-28,6
D4762,SUP60,P171,453,322,2024-10-19,-1
D4763,SUP484,P777,326,334,2024-12-20,4
D4764,SUP124,P291,277,343,2024-04-01,1
D4765,SUP266,P511,333,271,2024-02-05,8
D4766,SUP448,P516,301,383,2024-06-11,0
D4767,SUP420,P815,87,185,2024-02-27,6
D4768,SUP16,P333,231,390,2024-05-13,0
D4769,SUP259,P971,183,207,2024-03-02,2
D4770,SUP342,P678,374,155,2024-02-07,6
D4771,SUP499,P302,414,177,2024-04-24,8
D4772,SUP86,P527,160,267,2024-07-31,0
D4773,SUP85,P365,329,152,2024-08-07,7
D4774,SUP478,P547,84,285,2024-09-21,6
D4775,SUP155,P346,334,327,2024-01-13,8
D4776,SUP66,P444,417,394,2024-03-20,3
D4777,SUP456,P55,276,187,2024-08-26,4
D4778,SUP427,P624,387,41,2024-04-22,5
D4779,SUP151,P40,225,99,2024-01-23,2
D4780,SUP39,P325,199,227,2024-08-25,8
D4781,SUP422,P901,281,366,2024-02-02,-1
D4782,SUP361,P531,463,438,2024-11-05,4
D4783,SUP420,P116,367,246,2024-02-14,4
D4784,SUP142,P611,91,419,2024-10-30,9
D4785,SUP373,P829,284,304,2024-03-25,-1
D4786,SUP384,P396,192,429,2024-11-19,4
D4787,SUP351,P435,220,93,2024-03-01,0
D4788,SUP441,P34,314,197,2024-04-15,7
D4789,SUP175,P294,69,290,2024-11-03,7
D4790,SUP51,P216,373,93,2024-06-20,3
D4791,SUP147,P556,370,13,2024-06-13,6
D4792,SUP286,P207,234,420,2024-02-10,1
D4793,SUP272,P618,451,219,2024-05-29,9
D4794,SUP76,P280,373,39,2024-02-11,-2
D4795,SUP64,P992,77,435,2024-02-27,7
D4796,SUP316,P64,248,40,2024-11-03,1
D4797,SUP216,P870,319,377,2024-02-22,0
D4798,SUP42,P428,302,132,2024-02-18,2
D4799,SUP422,P270,345,276,2024-07-08,4
D4800,SUP445,P159,301,252,2024-02-05,5
D4801,SUP224,P998,299,438,2024-10-23,8
D4802,SUP50,P54,419,432,2024-06-13,0
D4803,SUP275,P133,343,316,2024-08-19,2
D4804,SUP424,P100,450,133,2024-09-10,9
D4805,SUP47,P754,363,369,2024-01-24,9
D4806,SUP62,P286,408,178,2024-11-14,5
D4807,SUP325,P187,483,444,2024-02-24,4
D4808,SUP237,P206,247,61,2024-05-02,2
D4809,SUP174,P639,238,279,2024-05-11,5
D4810,SUP319,P757,203,51,2024-01-25,3
D4811,SUP47,P546,164,271,2024-11-12,4
D4812,SUP386,P825,364,390,2024-01-31,0
D4813,SUP179,P244,218,297,2024-04-03,-1
D4814,SUP224,P641,245,217,2024-09-09,-1
D4815,SUP128,P362,269,20,2024-01-05,7
D4816,SUP219,P577,147,431,2024-11-19,-1
D4817,SUP2,P938,223,59,2024-05-12,8
D4818,SUP293,P933,259,209,2024-08-28,-1
D4819,SUP165,P283,201,400,2024-12-12,7
D4820,SUP441,P440,399,148,2024-05-19,4
D4821,SUP150,P779,163,179,2024-07-11,8
D4822,SUP354,P999,187,133,2024-04-30,-2
D4823,SUP64,P204,499,402,2024-08-13,1
D4824,SUP219,P647,476,193,2024-04-18,9
D4825,SUP81,P277,360,146,2024-06-01,4
D4826,SUP423,P937,270,499,2024-12-19,7
D4827,SUP87,P613,114,405,2024-06-22,7
D4828,SUP74,P481,327,463,2024-08-27,-1
D4829,SUP406,P565,236,280,2024-11-29,6
D4830,SUP271,P670,395,427,2024-02-17,2
D4831,SUP445,P827,425,394,2024-03-23,-2
D4832,SUP444,P159,379,75,2024-12-15,8
D4833,SUP306,P782,441,155,2024-10-05,9
D4834,SUP445,P735,296,65,2024-11-20,-1
D4835,SUP446,P60,133,421,2024-04-29,9
D4836,SUP384,P563,71,331,2024-12-20,-2
D4837,SUP40,P611,490,280,2024-03-11,7
D4838,SUP164,P158,485,257,2024-07-24,9
D4839,SUP363,P197,353,32,2024-03-27,2
D4840,SUP167,P513,169,250,2024-12-29,5
D4841,SUP16,P381,137,381,2024-11-22,4
D4842,SUP312,P664,455,140,2024-10-03,0
D4843,SUP119,P921,482,439,2024-07-27,7
D4844,SUP412,P927,179,307,2024-05-06,7
D4845,SUP291,P970,491,300,2024-11-11,2
D4846,SUP416,P308,475,305,2024-09-11,3
D4847,SUP52,P401,373,186,2024-11-06,-1
D4848,SUP303,P802,86,191,2024-05-04,9
D4849,SUP216,P220,198,247,2024-12-28,-1
D4850,SUP447,P727,331,116,2024-07-19,3
D4851,SUP405,P497,192,87,2024-11-19,-1
D4852,SUP233,P851,96,211,2024-12-09,4
D4853,SUP339,P284,320,254,2024-12-16,2
D4854,SUP160,P743,135,83,2024-09-24,3
D4855,SUP238,P148,434,174,2024-04-17,-1
D4856,SUP290,P13,485,139,2024-05-15,-1
D4857,SUP436,P110,443,362,2024-01-17,-1
D4858,SUP338,P76,175,428,2024-09-11,2
D4859,SUP267,P941,197,420,2024-10-25,3
D4860,SUP331,P655,493,106,2024-01-09,1
D4861,SUP338,P186,225,112,2024-01-17,4
D4862,SUP385,P964,298,121,2024-05-23,3
D4863,SUP424,P673,50,370,2024-02-20,5
D4864,SUP257,P248,381,135,2024-10-17,-1
D4865,SUP152,P292,431,99,2024-02-21,1
D4866,SUP41,P348,346,111,2024-11-28,7
D4867,SUP470,P697,73,237,2024-01-12,1
D4868,SUP455,P748,241,352,2024-04-03,8
D4869,SUP374,P917,419,30,2024-07-13,-1
D4870,SUP465,P518,495,101,2024-08-16,9
D4871,SUP305,P694,497,156,2024-09-25,3
D4872,SUP140,P121,307,17,2024-06-04,8
D4873,SUP193,P643,453,439,2024-04-30,8
D4874,SUP451,P924,487,19,2024-10-29,-2
D4875,SUP111,P678,452,251,2024-12-13,5
D4876,SUP350,P176,74,363,2024-10-18,5
D4877,SUP215,P908,152,71,2024-02-14,6
D4878,SUP59,P735,50,103,2024-04-21,6
D4879,SUP72,P877,144,114,2024-05-04,8
D4880,SUP492,P553,107,45,2024-03-22,4
D4881,SUP17,P312,117,100,2024-09-10,9
D4882,SUP134,P407,308,87,2024-07-03,4
D4883,SUP60,P836,469,384,2024-12-08,3
D4884,SUP312,P677,252,313,2024-12-12,1
D4885,SUP140,P695,324,371,2024-05-09,3
D4886,SUP21,P827,250,322,2024-02-11,-1
D4887,SUP331,P278,219,357,2024-04-13,8
D4888,SUP194,P427,346,330,2024-11-01,8
D4889,SUP383,P773,69,41,2024-01-31,-2
D4890,SUP148,P953,451,231,2024-12-03,5
D4891,SUP320,P204,490,360,2024-08-31,5
D4892,SUP112,P357,277,486,2024-08-02,8
D4893,SUP276,P125,91,426,2024-03-20,6
D4894,SUP95,P445,273,386,2024-06-02,6
D4895,SUP164,P950,117,404,2024-01-25,5
D4896,SUP318,P826,60,452,2024-02-04,3
D4897,SUP24,P206,91,64,2024-04-20,4
D4898,SUP470,P123,451,237,2024-08-01,1
D4899,SUP393,P94,425,461,2024-11-24,5
D4900,SUP186,P279,310,497,2024-10-16,-2
D4901,SUP49,P767,427,374,2024-06-21,5
D4902,SUP209,P290,279,323,2024-01-23,-1
D4903,SUP226,P677,388,18,2024-12-27,4
D4904,SUP181,P598,197,174,2024-03-31,5
D4905,SUP267,P639,499,147,2024-03-14,1
D4906,SUP390,P47,235,111,2024-09-28,1
D4907,SUP443,P515,278,134,2024-01-04,9
D4908,SUP435,P852,412,59,2024-06-30,7
D4909,SUP177,P540,380,303,2024-12-16,4
D4910,SUP87,P814,190,243,2024-03-08,4
D4911,SUP496,P338,113,392,2024-04-23,8
D4912,SUP113,P839,431,486,2024-11-04,9
D4913,SUP247,P546,475,417,2024-12-01,6
D4914,SUP121,P366,155,169,2024-04-20,0
D4915,SUP431,P43,435,268,2024-12-04,9
D4916,SUP301,P524,483,451,2024-05-10,5
D4917,SUP49,P290,295,163,2024-10-24,1
D4918,SUP168,P366,314,402,2024-07-13,2
D4919,SUP218,P213,478,208,2024-06-26,9
D4920,SUP265,P741,376,315,2024-10-02,4
