product_id,store_id,date,opening_stock,stock_received,stock_sold,closing_stock
P892,ST34,2024-07-05,267,216,291,192
P575,ST46,2024-12-22,200,31,167,64
P442,ST1,2024-11-24,5,269,223,51
P737,ST34,2024-10-21,387,190,55,522
P818,ST7,2024-02-02,101,123,16,208
P392,ST1,2024-02-02,464,285,166,583
P888,ST42,2024-02-07,377,204,132,449
P435,ST18,2024-08-11,247,244,222,269
P101,ST35,2024-01-21,201,170,17,354
P248,ST50,2024-03-09,231,180,68,343
P298,ST19,2024-09-23,162,284,61,385
P990,ST13,2024-07-06,46,155,93,108
P831,ST23,2024-06-22,84,77,145,16
P415,ST2,2024-08-06,116,201,150,167
P105,ST3,2024-02-25,274,176,24,426
P59,ST22,2024-10-23,282,253,299,236
P210,ST36,2024-12-28,138,122,280,-20
P95,ST49,2024-10-25,325,89,99,315
P602,ST8,2024-02-21,186,243,111,318
P344,ST23,2024-10-30,40,126,284,-118
P51,ST8,2024-09-24,170,282,59,393
P953,ST25,2024-05-14,27,155,112,70
P901,ST35,2024-04-08,62,109,117,54
P501,ST47,2024-02-13,322,299,4,617
P715,ST11,2024-05-13,488,54,193,349
P564,ST41,2024-05-26,428,87,179,336
P984,ST43,2024-08-15,279,104,213,170
P705,ST6,2024-12-27,356,128,107,377
P140,ST42,2024-08-19,204,9,123,90
P102,ST42,2024-12-27,447,42,167,322
P919,ST50,2024-12-21,334,68,188,214
P120,ST45,2024-02-28,456,284,286,454
P308,ST17,2024-04-01,294,1,88,207
P876,ST36,2024-04-25,482,13,24,471
P473,ST18,2024-03-27,121,61,95,87
P447,ST33,2024-02-29,44,54,121,-23
P76,ST18,2024-06-11,316,28,185,159
P643,ST7,2024-05-24,465,260,60,665
P152,ST29,2024-06-15,170,237,13,394
P730,ST5,2024-05-11,194,196,133,257
P591,ST16,2024-06-24,347,38,118,267
P863,ST31,2024-02-17,463,150,22,591
P491,ST5,2024-12-03,425,222,78,569
P938,ST10,2024-12-29,296,251,163,384
P405,ST29,2024-03-02,46,271,127,190
P252,ST29,2024-05-06,426,218,11,633
P725,ST16,2024-01-23,121,243,220,144
P375,ST4,2024-07-06,150,139,64,225
P341,ST1,2024-06-04,287,12,224,75
P119,ST8,2024-04-14,73,121,183,11
P153,ST28,2024-10-24,377,125,20,482
P524,ST1,2024-08-15,357,109,189,277
P816,ST28,2024-06-14,184,151,20,315
P613,ST3,2024-12-04,165,219,90,294
P722,ST50,2024-02-27,76,292,1,367
P74,ST2,2024-01-21,270,163,149,284
P710,ST25,2024-02-19,411,72,8,475
P697,ST37,2024-08-30,12,14,171,-145
P797,ST11,2024-12-02,290,237,258,269
P157,ST46,2024-11-26,129,260,215,174
P221,ST18,2024-09-25,60,14,127,-53
P174,ST42,2024-02-25,320,99,129,290
P238,ST39,2024-08-07,424,213,142,495
P521,ST40,2024-01-17,95,132,215,12
P764,ST20,2024-10-27,477,144,49,572
P544,ST17,2024-11-04,85,84,135,34
P496,ST7,2024-03-28,3,109,103,9
P141,ST48,2024-02-06,436,214,180,470
P878,ST17,2024-05-21,109,191,4,296
P181,ST4,2024-04-22,471,155,199,427
P843,ST36,2024-07-16,13,219,173,59
P98,ST30,2024-07-02,144,80,38,186
P310,ST1,2024-12-05,141,12,287,-134
P380,ST35,2024-06-20,231,44,125,150
P372,ST12,2024-08-01,486,289,16,759
P413,ST17,2024-08-18,40,238,250,28
P691,ST16,2024-04-23,317,181,127,371
P460,ST28,2024-12-08,307,32,241,98
P177,ST32,2024-03-24,282,110,171,221
P863,ST46,2024-06-13,340,42,91,291
P937,ST35,2024-10-28,39,93,175,-43
P470,ST19,2024-02-08,34,127,221,-60
P730,ST29,2024-09-06,473,117,14,576
P780,ST29,2024-04-16,94,254,165,183
P803,ST16,2024-12-02,186,159,173,172
P369,ST4,2024-03-25,480,45,229,296
P486,ST21,2024-05-01,176,254,178,252
P772,ST49,2024-09-13,190,121,161,150
P557,ST44,2024-12-30,10,198,291,-83
P817,ST1,2024-06-14,250,201,19,432
P970,ST19,2024-12-19,249,0,12,237
P244,ST44,2024-07-12,79,79,43,115
P127,ST26,2024-02-11,389,104,44,449
P658,ST12,2024-02-26,353,155,20,488
P814,ST17,2024-08-23,380,188,45,523
P112,ST37,2024-11-28,296,78,258,116
P979,ST28,2024-01-08,159,126,213,72
P442,ST36,2024-08-02,20,93,92,21
P271,ST29,2024-02-28,348,267,221,394
P314,ST5,2024-08-27,330,126,147,309
P663,ST38,2024-12-08,312,129,294,147
P407,ST3,2024-08-31,247,201,149,299
P853,ST15,2024-02-05,388,90,82,396
P922,ST3,2024-10-10,474,20,31,463
P237,ST13,2024-03-21,411,54,242,223
P162,ST5,2024-03-12,478,36,25,489
P381,ST21,2024-01-01,113,85,299,-101
P809,ST41,2024-12-14,458,294,263,489
P461,ST23,2024-09-15,250,168,266,152
P313,ST47,2024-09-25,332,277,186,423
P281,ST22,2024-12-18,362,48,231,179
P950,ST34,2024-10-05,325,144,15,454
P556,ST41,2024-08-02,410,100,202,308
P993,ST26,2024-10-16,349,293,265,377
P732,ST47,2024-06-02,180,296,250,226
P141,ST31,2024-09-17,47,124,58,113
P54,ST35,2024-03-21,466,105,52,519
P539,ST7,2024-06-01,461,240,40,661
P520,ST40,2024-01-28,57,115,4,168
P484,ST45,2024-09-20,136,72,2,206
P502,ST32,2024-08-22,310,13,71,252
P171,ST22,2024-10-01,300,113,283,130
P376,ST47,2024-05-20,155,251,165,241
P710,ST6,2024-06-15,155,229,65,319
P77,ST21,2024-11-02,173,65,261,-23
P852,ST45,2024-09-18,408,165,274,299
P183,ST39,2024-09-25,281,42,145,178
P704,ST49,2024-02-21,250,246,61,435
P5,ST47,2024-09-03,317,253,37,533
P571,ST37,2024-12-08,195,219,294,120
P237,ST27,2024-02-05,194,124,275,43
P667,ST10,2024-04-16,417,21,215,223
P499,ST22,2024-02-12,404,74,55,423
P19,ST44,2024-05-20,464,63,129,398
P65,ST18,2024-04-01,229,103,227,105
P836,ST4,2024-07-09,417,44,143,318
P322,ST45,2024-07-01,43,201,98,146
P236,ST35,2024-07-24,331,273,134,470
P666,ST38,2024-05-21,216,68,157,127
P289,ST38,2024-07-17,276,10,34,252
P236,ST36,2024-04-10,401,282,294,389
P749,ST4,2024-02-10,35,268,143,160
P422,ST45,2024-07-09,69,110,15,164
P391,ST10,2024-12-03,467,6,287,186
P733,ST32,2024-06-17,180,95,86,189
P756,ST10,2024-01-09,254,14,257,11
P5,ST43,2024-08-17,147,87,100,134
P137,ST45,2024-05-27,479,111,42,548
P397,ST10,2024-04-11,222,23,213,32
P750,ST11,2024-12-21,467,53,17,503
P936,ST50,2024-01-25,114,180,124,170
P48,ST39,2024-08-22,126,55,190,-9
P558,ST9,2024-10-12,93,277,109,261
P64,ST13,2024-03-12,258,233,86,405
P704,ST42,2024-01-25,211,247,264,194
P541,ST18,2024-09-12,7,197,218,-14
P530,ST47,2024-04-03,255,259,136,378
P670,ST37,2024-06-06,468,161,144,485
P714,ST47,2024-01-31,303,178,260,221
P19,ST11,2024-04-05,406,230,209,427
P176,ST28,2024-10-18,117,282,151,248
P777,ST6,2024-06-17,0,238,158,80
P725,ST33,2024-03-01,1,181,190,-8
P513,ST14,2024-01-19,73,95,153,15
P745,ST47,2024-09-17,292,56,272,76
P760,ST29,2024-05-27,249,58,259,48
P218,ST39,2024-08-22,93,296,134,255
P974,ST15,2024-10-11,50,160,130,80
P551,ST48,2024-01-03,171,172,255,88
P733,ST5,2024-12-05,151,68,222,-3
P567,ST22,2024-01-25,159,173,59,273
P760,ST31,2024-08-20,183,287,253,217
P491,ST19,2024-11-20,305,51,43,313
P308,ST18,2024-02-24,191,205,218,178
P455,ST6,2024-08-29,157,32,22,167
P832,ST9,2024-05-04,165,162,188,139
P24,ST30,2024-10-23,118,233,148,203
P283,ST31,2024-05-09,125,232,130,227
P746,ST35,2024-01-06,333,110,47,396
P371,ST17,2024-08-15,182,213,10,385
P578,ST42,2024-07-05,386,69,136,319
P706,ST16,2024-07-11,408,117,206,319
P119,ST33,2024-10-13,44,97,178,-37
P249,ST4,2024-12-12,189,55,215,29
P62,ST31,2024-12-30,134,259,22,371
P400,ST33,2024-04-10,336,146,289,193
P140,ST50,2024-02-15,488,62,194,356
P552,ST36,2024-02-29,154,187,205,136
P218,ST11,2024-02-15,229,132,153,208
P10,ST4,2024-10-01,229,1,192,38
P960,ST36,2024-09-13,22,158,92,88
P567,ST5,2024-08-10,159,39,11,187
P847,ST21,2024-01-18,1,126,260,-133
P89,ST13,2024-08-14,202,186,232,156
P516,ST4,2024-08-11,161,222,54,329
P474,ST42,2024-11-10,435,295,70,660
P253,ST50,2024-03-05,188,254,98,344
P383,ST35,2024-09-24,110,170,95,185
P23,ST26,2024-06-21,381,11,126,266
P613,ST26,2024-05-31,289,259,170,378
P561,ST19,2024-09-16,262,114,56,320
P362,ST37,2024-03-19,265,48,201,112
P772,ST11,2024-08-11,472,260,224,508
P385,ST2,2024-10-06,129,132,72,189
P961,ST31,2024-01-23,240,260,197,303
P679,ST18,2024-12-10,413,199,145,467
P387,ST11,2024-08-05,80,245,197,128
P240,ST44,2024-10-03,156,54,96,114
P825,ST16,2024-07-16,209,192,224,177
P315,ST2,2024-05-29,237,193,3,427
P624,ST32,2024-05-01,315,6,212,109
P207,ST48,2024-04-18,482,14,27,469
P759,ST48,2024-08-18,16,77,63,30
P235,ST22,2024-08-16,183,156,262,77
P886,ST36,2024-07-21,494,113,71,536
P274,ST8,2024-10-19,85,1,139,-53
P149,ST36,2024-10-12,434,185,169,450
P568,ST43,2024-10-13,408,265,243,430
P692,ST25,2024-10-15,467,89,273,283
P894,ST40,2024-12-30,271,12,283,0
P904,ST44,2024-03-16,152,164,191,125
P281,ST31,2024-09-06,270,135,293,112
P160,ST4,2024-03-18,100,251,95,256
P888,ST39,2024-09-11,78,39,58,59
P70,ST45,2024-11-09,440,90,85,445
P808,ST43,2024-03-04,270,136,49,357
P340,ST10,2024-04-18,183,124,196,111
P241,ST27,2024-04-23,81,202,251,32
P925,ST41,2024-11-23,36,216,198,54
P709,ST38,2024-11-23,127,86,200,13
P163,ST17,2024-08-19,64,232,274,22
P83,ST45,2024-01-26,288,183,235,236
P615,ST38,2024-12-11,130,173,17,286
P460,ST25,2024-06-25,304,72,157,219
P161,ST17,2024-02-12,405,116,51,470
P867,ST13,2024-02-18,181,118,251,48
P874,ST21,2024-06-28,148,264,144,268
P614,ST15,2024-11-22,109,233,146,196
P240,ST48,2024-06-08,104,13,183,-66
P942,ST24,2024-04-15,26,231,13,244
P712,ST7,2024-11-06,387,272,271,388
P486,ST45,2024-04-22,114,16,190,-60
P671,ST38,2024-09-06,226,241,78,389
P203,ST40,2024-01-18,128,112,17,223
P836,ST22,2024-05-02,259,35,222,72
P424,ST42,2024-10-11,438,17,240,215
P197,ST10,2024-06-08,23,221,39,205
P42,ST33,2024-06-30,109,54,12,151
P214,ST12,2024-03-24,156,123,237,42
P684,ST8,2024-10-13,21,269,117,173
P253,ST40,2024-06-19,150,265,96,319
P17,ST22,2024-06-17,212,260,151,321
P660,ST39,2024-10-25,333,232,282,283
P116,ST39,2024-05-15,7,242,298,-49
P892,ST47,2024-05-04,313,164,137,340
P204,ST44,2024-01-09,79,160,254,-15
P693,ST16,2024-03-18,482,221,12,691
P812,ST48,2024-02-02,87,102,277,-88
P913,ST34,2024-11-09,58,96,148,6
P795,ST46,2024-03-19,89,9,299,-201
P151,ST16,2024-08-09,262,185,197,250
P246,ST14,2024-12-15,280,190,262,208
P58,ST6,2024-08-19,101,162,34,229
P709,ST50,2024-03-23,172,48,93,127
P507,ST10,2024-10-30,217,155,63,309
P241,ST24,2024-12-27,255,54,253,56
P696,ST27,2024-05-18,153,136,29,260
P92,ST47,2024-11-25,157,172,57,272
P613,ST50,2024-05-07,193,121,40,274
P606,ST9,2024-12-21,379,148,69,458
P941,ST48,2024-03-28,234,6,210,30
P925,ST16,2024-09-27,52,277,152,177
P398,ST2,2024-01-29,200,95,287,8
P392,ST31,2024-08-18,166,66,173,59
P46,ST47,2024-06-03,107,75,267,-85
P155,ST19,2024-10-02,394,185,12,567
P70,ST11,2024-01-14,462,169,196,435
P903,ST22,2024-02-06,139,229,267,101
P511,ST29,2024-12-22,127,27,17,137
P282,ST31,2024-08-03,482,57,170,369
P426,ST8,2024-02-18,177,260,253,184
P30,ST10,2024-08-22,55,93,206,-58
P721,ST6,2024-09-06,423,182,232,373
P262,ST31,2024-01-15,366,44,159,251
P323,ST35,2024-01-05,399,136,68,467
P83,ST50,2024-04-06,176,262,56,382
P467,ST40,2024-08-18,287,134,189,232
P950,ST29,2024-10-27,81,217,95,203
P216,ST21,2024-10-29,372,49,158,263
P732,ST41,2024-10-16,428,222,197,453
P803,ST5,2024-05-15,212,107,52,267
P35,ST5,2024-08-25,463,13,222,254
P5,ST24,2024-02-23,326,238,299,265
P870,ST15,2024-03-27,388,221,61,548
P6,ST28,2024-08-15,383,290,166,507
P247,ST34,2024-02-29,171,190,6,355
P93,ST13,2024-10-19,168,18,201,-15
P791,ST44,2024-09-30,96,192,252,36
P315,ST32,2024-01-10,222,16,94,144
P435,ST22,2024-09-07,340,213,132,421
P190,ST29,2024-03-08,194,267,287,174
P869,ST3,2024-07-17,457,230,77,610
P544,ST5,2024-03-26,380,131,168,343
P769,ST50,2024-12-28,458,86,141,403
P433,ST11,2024-11-27,149,3,135,17
P226,ST48,2024-10-29,400,276,83,593
P236,ST41,2024-02-06,241,26,233,34
P540,ST26,2024-07-18,88,10,168,-70
P882,ST9,2024-02-12,360,189,102,447
P199,ST44,2024-07-28,475,87,9,553
P421,ST11,2024-10-07,177,154,7,324
P541,ST1,2024-08-29,211,122,208,125
P147,ST38,2024-12-08,477,35,51,461
P112,ST45,2024-05-25,158,90,179,69
P108,ST28,2024-09-08,396,246,242,400
P531,ST23,2024-10-28,457,61,204,314
P435,ST31,2024-07-21,50,225,36,239
P468,ST2,2024-06-15,247,296,291,252
P373,ST18,2024-11-29,288,217,148,357
P271,ST16,2024-09-10,360,78,65,373
P920,ST42,2024-12-07,19,252,93,178
P873,ST17,2024-08-24,175,23,238,-40
P189,ST48,2024-07-01,461,198,252,407
P565,ST17,2024-11-30,379,67,231,215
P712,ST47,2024-09-17,71,295,78,288
P512,ST35,2024-04-22,455,93,151,397
P115,ST31,2024-06-26,229,191,178,242
P699,ST35,2024-10-24,475,179,256,398
P7,ST24,2024-06-10,329,170,106,393
P467,ST41,2024-11-04,120,189,273,36
P348,ST37,2024-01-21,487,47,114,420
P76,ST49,2024-10-27,141,52,209,-16
P858,ST30,2024-02-29,61,119,294,-114
P611,ST18,2024-01-19,178,275,186,267
P580,ST27,2024-10-17,205,125,266,64
P34,ST16,2024-12-03,126,122,155,93
P519,ST20,2024-09-05,197,53,138,112
P438,ST41,2024-01-14,97,217,161,153
P731,ST47,2024-03-26,126,135,184,77
P451,ST28,2024-04-12,80,19,256,-157
P353,ST21,2024-08-09,404,64,142,326
P140,ST41,2024-09-24,230,135,69,296
P314,ST45,2024-06-25,347,135,66,416
P467,ST33,2024-07-22,293,27,23,297
P820,ST48,2024-01-03,142,94,50,186
P634,ST9,2024-04-28,35,15,209,-159
P209,ST24,2024-04-13,227,123,183,167
P824,ST13,2024-12-17,8,32,299,-259
P82,ST30,2024-06-03,235,7,281,-39
P771,ST46,2024-08-07,226,232,256,202
P397,ST43,2024-06-01,314,289,123,480
P96,ST33,2024-08-27,236,140,233,143
P319,ST46,2024-01-27,337,271,258,350
P389,ST24,2024-09-27,309,291,105,495
P665,ST20,2024-06-06,144,181,195,130
P86,ST50,2024-07-21,81,212,215,78
P371,ST1,2024-07-05,3,38,203,-162
P883,ST23,2024-06-29,495,118,77,536
P72,ST33,2024-03-18,83,33,102,14
P52,ST17,2024-10-27,12,273,32,253
P464,ST2,2024-12-13,458,40,112,386
P96,ST31,2024-07-18,114,106,20,200
P261,ST31,2024-09-23,298,227,142,383
P868,ST16,2024-03-18,480,35,46,469
P827,ST37,2024-06-27,475,260,223,512
P793,ST37,2024-04-20,263,27,228,62
P336,ST7,2024-08-01,234,196,244,186
P856,ST36,2024-07-20,403,130,94,439
P14,ST1,2024-08-15,122,56,192,-14
P717,ST30,2024-01-24,209,179,288,100
P471,ST18,2024-05-13,198,22,107,113
P564,ST42,2024-02-02,316,69,136,249
P281,ST39,2024-11-11,43,282,286,39
P219,ST26,2024-01-11,480,248,156,572
P72,ST11,2024-04-24,178,192,137,233
P56,ST1,2024-10-17,441,291,136,596
P210,ST38,2024-03-05,458,8,258,208
P293,ST5,2024-12-27,383,242,240,385
P710,ST22,2024-12-11,116,24,81,59
P390,ST13,2024-07-24,246,77,154,169
P409,ST17,2024-03-06,413,240,263,390
P404,ST50,2024-05-12,354,282,145,491
P791,ST7,2024-06-15,492,8,153,347
P569,ST38,2024-03-19,339,203,79,463
P181,ST7,2024-08-08,100,183,212,71
P955,ST12,2024-06-14,9,114,237,-114
P118,ST38,2024-09-26,221,46,236,31
P337,ST23,2024-01-23,401,176,259,318
P224,ST48,2024-03-12,379,141,288,232
P317,ST8,2024-07-30,280,73,30,323
P823,ST15,2024-06-14,479,83,69,493
P336,ST30,2024-10-29,102,277,166,213
P485,ST9,2024-03-04,161,186,158,189
P276,ST45,2024-08-17,43,161,72,132
P259,ST21,2024-09-13,245,29,287,-13
P833,ST44,2024-10-24,422,0,165,257
P293,ST14,2024-11-19,478,25,169,334
P163,ST8,2024-08-01,475,198,52,621
P504,ST47,2024-07-22,89,262,162,189
P636,ST36,2024-01-25,363,4,106,261
P511,ST9,2024-04-25,195,83,91,187
P528,ST26,2024-07-03,170,22,114,78
P368,ST20,2024-06-28,403,135,217,321
P4,ST38,2024-03-23,327,207,201,333
P771,ST6,2024-08-26,257,168,150,275
P620,ST34,2024-05-30,113,193,79,227
P273,ST23,2024-09-08,497,210,212,495
P684,ST39,2024-04-27,154,228,174,208
P191,ST33,2024-05-17,289,280,208,361
P98,ST21,2024-12-29,310,237,19,528
P682,ST41,2024-06-12,163,103,217,49
P610,ST26,2024-05-10,468,28,272,224
P657,ST5,2024-03-12,455,36,24,467
P536,ST9,2024-11-28,214,236,91,359
P677,ST45,2024-06-24,106,168,124,150
P258,ST33,2024-04-21,327,236,77,486
P632,ST25,2024-03-06,68,86,21,133
P782,ST47,2024-05-10,103,34,205,-68
P394,ST17,2024-03-03,320,2,270,52
P783,ST40,2024-01-15,381,174,62,493
P549,ST47,2024-05-09,84,189,235,38
P314,ST19,2024-05-24,427,273,174,526
P430,ST11,2024-09-23,298,72,92,278
P693,ST8,2024-09-17,73,47,85,35
P594,ST6,2024-11-21,449,19,15,453
P254,ST6,2024-11-18,276,208,70,414
P824,ST8,2024-10-05,444,108,192,360
P749,ST24,2024-04-05,140,126,6,260
P525,ST19,2024-03-03,107,93,233,-33
P675,ST41,2024-08-26,369,69,263,175
P164,ST27,2024-01-29,27,278,256,49
P997,ST20,2024-05-24,157,45,159,43
P330,ST24,2024-06-11,81,134,88,127
P505,ST38,2024-06-24,105,25,123,7
P349,ST5,2024-12-06,129,194,215,108
P930,ST16,2024-03-27,313,280,196,397
P536,ST39,2024-10-30,210,194,46,358
P181,ST33,2024-11-04,20,206,292,-66
P539,ST10,2024-04-26,345,123,127,341
P457,ST5,2024-07-21,173,166,234,105
P969,ST19,2024-09-13,216,67,233,50
P74,ST41,2024-05-14,338,165,104,399
P140,ST21,2024-08-20,24,117,199,-58
P655,ST3,2024-03-17,488,212,250,450
P3,ST28,2024-03-24,312,221,129,404
P796,ST41,2024-07-16,147,198,95,250
P265,ST19,2024-10-12,261,177,214,224
P423,ST16,2024-03-10,273,42,31,284
P542,ST2,2024-04-07,176,134,66,244
P569,ST8,2024-04-08,465,171,91,545
P791,ST46,2024-03-24,403,6,128,281
P414,ST38,2024-06-14,358,9,135,232
P320,ST12,2024-06-06,161,77,272,-34
P400,ST24,2024-04-06,393,196,175,414
P120,ST1,2024-11-05,288,189,143,334
P420,ST18,2024-12-09,114,228,224,118
P286,ST23,2024-04-13,438,32,147,323
P46,ST39,2024-09-28,402,116,160,358
P357,ST27,2024-10-09,193,77,88,182
P80,ST44,2024-04-09,46,29,173,-98
P768,ST44,2024-10-04,176,123,247,52
P860,ST6,2024-02-15,450,35,248,237
P886,ST28,2024-06-09,29,202,163,68
P404,ST23,2024-04-09,486,106,199,393
P462,ST34,2024-11-08,210,99,93,216
P109,ST25,2024-11-21,468,143,207,404
P568,ST11,2024-07-14,314,80,39,355
P221,ST48,2024-10-02,245,18,249,14
P238,ST1,2024-01-04,491,162,206,447
P805,ST38,2024-01-10,461,293,26,728
P467,ST10,2024-09-19,286,185,241,230
P209,ST9,2024-11-08,276,183,73,386
P190,ST26,2024-11-06,272,62,30,304
P961,ST10,2024-06-07,436,175,101,510
P669,ST18,2024-11-15,434,236,274,396
P126,ST50,2024-03-31,407,190,254,343
P638,ST9,2024-01-13,228,186,38,376
P640,ST45,2024-03-15,423,50,140,333
P605,ST26,2024-11-24,232,116,224,124
P472,ST42,2024-07-07,97,157,273,-19
P83,ST9,2024-01-10,174,119,71,222
P43,ST36,2024-05-31,275,63,267,71
P714,ST15,2024-12-20,271,80,210,141
P292,ST24,2024-11-26,313,295,299,309
P887,ST40,2024-04-25,48,87,59,76
P145,ST2,2024-05-08,425,58,202,281
P182,ST4,2024-01-05,395,114,88,421
P145,ST38,2024-01-07,168,270,128,310
P160,ST31,2024-08-29,441,247,226,462
P912,ST20,2024-04-10,59,276,104,231
P307,ST39,2024-08-17,279,90,90,279
P372,ST45,2024-09-13,268,271,148,391
P443,ST26,2024-10-14,289,248,205,332
P767,ST5,2024-05-24,444,46,62,428
P791,ST4,2024-09-30,410,205,104,511
P656,ST22,2024-03-08,229,76,62,243
P544,ST6,2024-02-18,84,260,28,316
P578,ST37,2024-09-25,322,103,272,153
P872,ST31,2024-03-09,240,121,185,176
P838,ST5,2024-11-19,269,199,112,356
P714,ST7,2024-03-27,106,294,235,165
P994,ST5,2024-05-12,229,265,61,433
P702,ST4,2024-03-17,245,166,72,339
P414,ST27,2024-03-02,100,158,228,30
P627,ST9,2024-03-13,296,245,260,281
P420,ST37,2024-03-08,489,77,223,343
P262,ST2,2024-08-05,107,7,107,7
P813,ST49,2024-03-18,440,238,228,450
P801,ST19,2024-09-02,157,132,20,269
P5,ST39,2024-09-14,44,261,38,267
P312,ST17,2024-04-04,73,221,119,175
P540,ST17,2024-06-26,256,100,221,135
P903,ST48,2024-11-02,102,104,228,-22
P750,ST40,2024-01-02,91,121,192,20
P59,ST50,2024-11-15,245,209,143,311
P915,ST24,2024-06-20,236,254,155,335
P830,ST13,2024-02-21,210,276,93,393
P299,ST28,2024-02-06,93,187,248,32
P50,ST46,2024-03-06,83,298,210,171
P754,ST50,2024-04-01,435,158,86,507
P986,ST45,2024-07-02,19,212,161,70
P949,ST42,2024-10-05,22,74,100,-4
P632,ST14,2024-07-17,350,79,251,178
P870,ST23,2024-06-15,95,72,234,-67
P550,ST23,2024-08-19,494,114,143,465
P743,ST10,2024-03-26,371,278,296,353
P401,ST38,2024-11-11,345,102,95,352
P723,ST49,2024-11-07,461,22,207,276
P283,ST17,2024-12-19,261,258,34,485
P165,ST27,2024-09-16,160,176,194,142
P895,ST11,2024-02-10,7,69,147,-71
P263,ST19,2024-04-08,318,147,76,389
P294,ST45,2024-06-07,123,206,133,196
P209,ST44,2024-08-22,131,109,77,163
P889,ST44,2024-02-01,396,29,49,376
P669,ST27,2024-02-12,34,247,86,195
P307,ST36,2024-09-18,92,69,63,98
P364,ST16,2024-04-01,472,28,36,464
P103,ST23,2024-07-27,417,277,89,605
P492,ST33,2024-09-23,311,167,244,234
P977,ST22,2024-06-17,138,84,172,50
P399,ST14,2024-10-09,293,64,286,71
P656,ST13,2024-07-07,220,157,71,306
P609,ST22,2024-03-16,428,257,221,464
P779,ST7,2024-01-13,85,23,186,-78
P929,ST38,2024-12-16,441,267,271,437
P352,ST1,2024-02-04,117,260,180,197
P237,ST33,2024-01-25,161,225,158,228
P92,ST22,2024-10-18,109,13,162,-40
P895,ST23,2024-05-28,330,203,248,285
P148,ST15,2024-04-21,91,254,238,107
P29,ST44,2024-11-06,374,282,61,595
P16,ST15,2024-02-05,199,65,166,98
P862,ST31,2024-06-03,151,176,216,111
P401,ST28,2024-07-20,73,44,246,-129
P953,ST3,2024-01-26,462,37,156,343
P206,ST42,2024-06-21,318,65,255,128
P728,ST25,2024-01-08,108,104,92,120
P805,ST33,2024-11-26,486,105,7,584
P845,ST33,2024-05-04,422,156,197,381
P18,ST23,2024-08-26,404,240,142,502
P839,ST28,2024-07-23,227,3,215,15
P892,ST16,2024-06-17,419,137,136,420
P177,ST37,2024-03-23,241,43,19,265
P651,ST5,2024-03-23,303,208,115,396
P441,ST43,2024-03-14,339,61,12,388
P721,ST11,2024-10-10,246,4,218,32
P531,ST12,2024-06-01,396,43,17,422
P70,ST21,2024-11-30,1,72,7,66
P628,ST18,2024-06-11,110,174,240,44
P978,ST14,2024-12-01,410,13,263,160
P821,ST33,2024-02-06,262,18,59,221
P522,ST21,2024-06-03,104,12,114,2
P257,ST26,2024-09-17,217,20,151,86
P257,ST25,2024-03-28,477,294,43,728
P559,ST40,2024-07-12,274,234,103,405
P230,ST25,2024-12-25,423,65,211,277
P667,ST35,2024-09-01,20,285,226,79
P665,ST50,2024-02-26,313,150,135,328
P218,ST20,2024-07-07,409,191,238,362
P615,ST2,2024-05-06,457,154,77,534
